level,storage,inflow,rainfall,outflow,label
139.64,3028.0,396.0,0.0,257.0,0
139.75,3064.0,772.0,0.0,820.0,0
139.74,3061.0,494.0,0.0,494.0,0
139.74,3061.0,316.0,0.0,247.0,0
139.75,3064.0,410.0,0.0,410.0,0
139.74,3061.0,247.0,0.0,247.0,0
139.74,3061.0,233.0,0.0,164.0,0
139.78,3077.0,349.0,0.0,164.0,0
139.81,3087.0,164.0,0.0,164.0,0
139.84,3095.0,257.0,0.4,164.0,0
139.86,3101.0,139.0,0.0,0.0,0
139.87,3104.0,35.0,0.0,0.0,0
139.88,3108.0,77.0,0.0,0.0,0
139.89,3111.0,76.0,0.0,10.0,0
139.9,3114.0,81.0,0.0,10.0,0
139.91,3118.0,92.0,0.0,10.0,0
139.92,3121.0,81.0,0.0,10.0,0
139.93,3124.0,81.0,0.0,10.0,0
139.94,3128.0,92.0,0.0,10.0,0
139.95,3131.0,81.0,0.0,10.0,0
139.96,3135.0,92.0,0.0,10.0,0
139.97,3159.0,92.0,0.0,0.0,0
139.97,3159.0,92.0,0.0,0.0,0
139.97,3159.0,92.0,0.0,0.0,0
139.97,3167.0,92.0,0.0,0.0,0
139.97,3175.0,92.0,0.0,0.0,0
139.98,3186.0,92.0,0.0,0.0,0
139.98,3194.0,92.0,0.0,0.0,0
139.99,3213.0,92.0,0.0,0.0,0
139.99,3213.0,92.0,0.0,0.0,0
139.99,3221.0,92.0,0.0,0.0,0
140.0,3231.0,92.0,0.0,0.0,0
140.0,3231.0,92.0,0.0,0.0,0
140.0,3231.0,92.0,0.0,128.0,0
140.0,3224.0,58.0,0.0,143.0,0
139.98,3186.0,23.0,0.0,358.0,0
139.97,3159.0,0.0,0.0,451.0,0
139.89,3111.0,0.0,1.0,551.0,0
139.75,3064.0,0.0,1.0,551.0,0
139.6,3015.0,0.0,0.0,551.0,0
139.43,2960.0,0.0,0.0,665.0,0
139.23,2896.0,0.0,0.0,751.0,0
139.03,2832.0,0.0,0.0,751.0,0
138.82,2767.0,0.0,0.0,750.0,0
138.59,2696.0,0.0,0.0,900.0,0
138.36,2627.0,0.0,0.0,800.0,0
138.13,2559.0,0.0,0.0,812.0,0
137.89,2489.0,0.0,0.0,812.0,0
137.66,2424.0,0.0,0.0,758.0,0
137.45,2365.0,0.0,0.0,758.0,0
137.23,2304.0,0.0,0.0,758.0,0
137.05,2255.0,0.0,0.0,758.0,0
136.81,2190.0,0.0,0.0,758.0,0
136.68,2155.0,0.0,0.0,405.0,0
136.66,2150.0,0.0,0.0,55.0,0
136.64,2145.0,0.0,0.0,55.0,0
136.62,2140.0,0.0,0.0,55.0,0
136.61,2137.0,0.0,0.0,55.0,0
136.57,2127.0,0.0,0.0,55.0,0
136.55,2121.0,0.0,0.0,55.0,0
136.53,2116.0,0.0,0.0,55.0,0
136.51,2111.0,0.0,0.0,55.0,0
