date,level,storage,inflow,outflow,rainfall
12/10/2007,136.33,2064,363,810,0
13/10/2007,136.23,2022,324,810,0
14/10/2007,136.09,2003,305,760,0
15/10/2007,135.93,1963,275,760,0
16/10/2007,135.78,1926,243,660,0
17/10/2007,137.93,2501,0,60,0
18/10/2007,135.54,1867,210,560,0
19/10/2007,135.41,1836,194,560,0
20/10/2007,135.27,1802,167,560,0
21/10/2007,135.12,1767,152,560,0
22/10/2007,135,1739,236,560,0
23/10/2007,134.95,1728,283,410,3
24/10/2007,135.1,1763,815,410,41
25/10/2007,135.22,1791,734,410,19
26/10/2007,135.35,1821,757,410,14
27/10/2007,135.45,1845,688,410,7
28/10/2007,135.6,1882,838,410,17
29/10/2007,136.04,2082,2725,410,103
30/10/2007,137.21,2298,2560,60,0
31/10/2007,137.57,2398,1217,60,0
01/11/2007,137.68,2429,419,60,0
02/11/2007,137.8,2464,465,60,0
03/11/2007,137.95,2507,558,60,7
04/11/2007,138,2521,222,60,6
05/11/2007,138.07,2542,303,60,10
06/11/2007,138.13,2559,256,60,0
07/11/2007,138.18,2574,234,60,0
08/11/2007,138.16,2568,241,310,0
09/11/2007,138.1,2550,102,310,0
10/11/2007,138.05,2536,148,310,0
11/11/2007,138.01,2524,171,60,0
12/11/2007,138,2521,25,60,0
13/11/2007,137.99,2518,25,60,0
14/11/2007,137.99,2518,60,60,0
15/11/2007,137.97,2512,0,60,0
16/11/2007,137.96,2509,0,60,0
17/11/2007,137.93,2501,0,60,0
18/11/2007,137.91,2495,0,60,0
19/11/2007,137.9,2492,25,60,2
20/11/2007,137.98,2515,326,60,38
21/11/2007,138.13,2559,569,60,44
22/11/2007,138.18,2574,234,60,0
23/11/2007,138.2,2580,129,60,0
24/11/2007,138.21,2583,95,60,0
25/11/2007,138.21,2583,60,60,0
26/11/2007,138.2,2580,25,60,0
27/11/2007,138.2,2580,60,60,0
28/11/2007,138.19,2577,25,60,0
29/11/2007,138.18,2574,25,60,0
30/11/2007,138.17,2571,25,60,0
01/12/2007,138.16,2568,25,60,0
02/12/2007,138.15,2565,25,60,0
03/12/2007,138.14,2562,25,60,6
04/12/2007,138.16,2568,129,60,2
05/12/2007,138.15,2565,25,60,0
06/12/2007,138.16,2568,95,60,7
07/12/2007,138.2,2580,199,60,16
08/12/2007,138.24,2592,199,60,2
09/12/2007,138.25,2595,95,60,0
10/12/2007,138.26,2598,95,60,0
11/12/2007,138.26,2598,60,60,0
12/12/2007,138.26,2598,60,60,0
13/12/2007,138.26,2598,60,60,0
14/12/2007,138.25,2595,25,60,0
15/12/2007,138.24,2592,25,60,0
16/12/2007,138.23,2589,25,60,0
17/12/2007,138.22,2586,25,60,0
18/12/2007,138.25,2595,164,60,19
19/12/2007,138.61,2703,1310,60,90
20/12/2007,139.48,2975,6645,6645,101
21/12/2007,139.8,3085,5016,5016,0
22/12/2007,139.95,3131,994,994,0
23/12/2007,140,3231,300,300,300
24/12/2007,140,3231,300,300,0
25/12/2007,140,3231,300,300,0
26/12/2007,139.96,3134,0,300,0
27/12/2007,139.91,3118,114,300,0
28/12/2007,139.87,3104,35,150,0
29/12/2007,139.86,3101,35,0,0
30/12/2007,139.86,3101,0,0,0
31/12/2007,139.86,3101,0,0,0
01/01/2008,139.86,3101,0,0,0
02/01/2008,139.85,3098,0,0,0
03/01/2008,139.84,3095,0,0,0
04/01/2008,139.83,3093,0,0,3
05/01/2008,139.95,3131,1434,994,47
06/01/2008,139.99,3146,174,0,0
07/01/2008,140,3231,984,82,0
08/01/2008,140,3231,82,82,0
09/01/2008,140,3231,82,82,0
10/01/2008,140,3231,82,82,0
11/01/2008,140,3231,82,82,0
12/01/2008,140,3231,82,82,0
13/01/2008,139.99,3146,0,0,0
14/01/2008,139.99,3146,0,0,0
15/01/2008,139.99,3146,0,0,0
16/01/2008,139.98,3142,0,0,0
17/01/2008,139.98,3142,0,0,0
18/01/2008,139.97,3138,0,0,0
19/01/2008,139.96,3134,0,0,0
20/01/2008,139.94,3128,0,0,0
21/01/2008,139.93,3124,0,0,0
22/01/2008,139.92,3121,0,0,0
23/01/2008,139.91,3118,0,0,0
24/01/2008,139.9,3114,0,0,0
25/01/2008,139.88,3108,0,0,0
26/01/2008,139.86,3101,0,0,0
27/01/2008,139.84,3095,0,0,0
28/01/2008,139.82,3090,0,0,0
29/01/2008,139.8,3085,0,0,0
30/01/2008,139.78,3077,0,0,0
31/01/2008,139.76,3069,0,0,0
01/02/2008,139.74,3061,0,0,0
02/02/2008,139.72,3054,0,0,0
03/02/2008,139.7,3048,0,0,0
04/02/2008,139.68,3041,0,0,0
05/02/2008,139.66,3035,0,0,0
06/02/2008,139.65,3031,0,0,0
07/02/2008,139.63,3025,0,0,0
08/02/2008,139.61,3018,0,0,0
09/02/2008,139.6,3015,0,0,0
10/02/2008,139.59,3012,0,0,1
11/02/2008,139.58,3009,0,0,1
12/02/2008,139.57,3005,0,0,0
13/02/2008,139.56,3002,0,0,0
14/02/2008,139.55,2999,0,0,0
15/02/2008,139.54,2995,0,0,0
16/02/2008,139.54,2995,0,0,0
17/02/2008,139.5,2982,0,0,0
18/02/2008,139.49,2979,0,0,0
19/02/2008,139.47,2973,0,0,0
20/02/2008,139.45,2966,0,0,0
21/02/2008,139.43,2960,0,0,0
22/02/2008,139.41,2953,0,0,0
23/02/2008,139.38,2944,0,0,0
24/02/2008,139.35,2934,0,0,0
25/02/2008,139.32,2924,0,0,0
26/02/2008,139.29,2915,0,0,0
27/02/2008,139.2,2886,0,500,0
28/02/2008,139.09,2851,0,250,0
29/02/2008,139.01,2826,0,250,0
01/03/2008,138.93,2801,0,250,0
02/03/2008,138.85,2776,0,250,0
03/03/2008,138.77,2752,0,250,0
04/03/2008,138.69,2727,0,250,0
05/03/2008,138.61,2703,0,250,0
06/03/2008,138.53,2678,0,250,0
07/03/2008,138.45,2654,0,250,0
08/03/2008,138.36,2627,0,250,0
09/03/2008,138.28,2603,0,250,0
10/03/2008,138.19,2577,0,250,0
11/03/2008,138.1,2550,0,250,0
12/03/2008,138.04,2533,53,250,18
13/03/2008,138.02,2527,238,250,6
14/03/2008,137.99,2518,146,250,4
15/03/2008,137.94,2504,88,250,1
16/03/2008,137.88,2487,53,250,0
17/03/2008,137.8,2464,0,250,0
18/03/2008,137.72,2441,0,250,0
19/03/2008,137.63,2415,0,250,0
20/03/2008,137.55,2393,0,250,0
21/03/2008,137.76,2452,934,250,82
22/03/2008,137.86,2481,300,0,25
23/03/2008,137.87,2484,35,0,4
24/03/2008,137.87,2484,0,0,0
25/03/2008,137.86,2481,0,0,0
26/03/2008,137.93,2501,231,0,58
27/03/2008,137.93,2501,0,0,0
28/03/2008,137.93,2501,0,0,0
29/03/2008,137.92,2498,0,0,0
30/03/2008,137.91,2495,0,0,0
31/03/2008,137.9,2492,0,0,0
01/04/2008,137.88,2487,0,0,0
02/04/2008,137.87,2484,0,0,0
03/04/2008,137.85,2478,0,0,0
04/04/2008,137.84,2475,0,0,0
05/04/2008,137.82,2469,0,0,0
06/04/2008,137.8,2464,0,0,0
07/04/2008,137.78,2458,0,0,0
08/04/2008,137.75,2449,0,0,0
09/04/2008,137.72,2441,0,0,0
10/04/2008,137.69,2432,0,0,0
11/04/2008,137.66,2424,0,0,0
12/04/2008,137.63,2415,0,0,0
13/04/2008,137.6,2407,0,0,0
14/04/2008,137.57,2398,0,0,0
15/04/2008,137.55,2393,0,0,0
16/04/2008,137.52,2384,0,0,0
17/04/2008,137.49,2376,0,0,0
18/04/2008,137.46,2367,0,0,0
19/04/2008,137.43,2359,0,0,0
20/04/2008,137.4,2351,0,0,0
21/04/2008,137.37,2342,0,0,0
22/04/2008,137.35,2337,0,0,0
23/04/2008,137.33,2331,0,0,0
24/04/2008,137.31,2326,0,0,0
25/04/2008,137.29,2320,0,0,0
26/04/2008,137.26,2312,0,0,0
27/04/2008,137.23,2304,0,0,0
28/04/2008,137.2,2295,0,0,0
29/04/2008,137.17,2287,0,0,0
30/04/2008,137.14,2279,0,0,0
01/05/2008,137.06,2257,0,300,0
02/05/2008,136.92,2219,0,400,0
03/05/2008,136.78,2182,0,400,0
04/05/2008,136.64,2145,0,400,0
05/05/2008,136.51,2111,0,400,0
06/05/2008,136.36,2072,0,400,0
07/05/2008,136.22,2036,0,400,0
08/05/2008,136.09,2000,0,400,0
09/05/2008,135.93,1962,0,400,0
10/05/2008,135.78,1926,0,400,0
11/05/2008,135.71,1908,168,400,14
12/05/2008,135.56,1872,0,500,0
13/05/2008,135.35,1821,0,600,1
14/05/2008,135.13,1769,0,600,0
15/05/2008,134.9,1716,0,600,0
16/05/2008,134.66,1662,0,600,0
17/05/2008,134.42,1608,0,600,0
18/05/2008,134.18,1557,0,600,0
19/05/2008,133.93,1504,0,600,0
20/05/2008,133.68,1452,0,600,0
21/05/2008,133.42,1400,0,600,2
22/05/2008,133.52,1420,831,600,63
23/05/2008,133.3,1377,102,600,1
24/05/2008,133.03,1325,0,600,0
25/05/2008,132.75,1273,0,600,0
26/05/2008,132.46,1221,0,600,0
27/05/2008,132.15,1168,0,600,0
28/05/2008,131.83,1115,0,600,0
29/05/2008,131.5,1063,0,600,0
30/05/2008,131.15,1011,0,600,0
31/05/2008,130.79,958,0,600,0
01/06/2008,130.7,945,49,200,9
02/06/2008,130.57,927,0,200,0
03/06/2008,130.45,909,0,200,0
04/06/2008,130.32,891,0,200,0
05/06/2008,130.19,873,0,200,2
06/06/2008,130.05,853,0,200,0
07/06/2008,129.9,832,0,200,0
08/06/2008,129.76,812,0,200,0
09/06/2008,129.68,801,0,0,1
10/06/2008,129.67,800,0,0,5
11/06/2008,129.65,797,0,0,0
12/06/2008,129.63,794,0,0,1
13/06/2008,129.6,790,0,0,0
14/06/2008,129.57,786,0,0,0
15/06/2008,129.54,782,0,0,0
16/06/2008,129.5,776,0,0,0
17/06/2008,129.46,771,0,0,0
18/06/2008,129.42,766,0,0,0
19/06/2008,129.38,760,0,0,0
20/06/2008,129.34,755,0,0,11
21/06/2008,129.3,749,0,0,0
22/06/2008,129.4,763,162,0,66
23/06/2008,129.4,763,0,0,0
24/06/2008,129.36,757,0,0,0
25/06/2008,129.32,752,0,0,0
26/06/2008,129.28,747,0,0,1
27/06/2008,129.24,741,0,0,0
28/06/2008,129.2,736,0,0,4
29/06/2008,129.22,738,23,0,5
30/06/2008,129.22,738,0,0,1
01/07/2008,129.2,736,0,0,0
02/07/2008,129.2,736,0,0,8
03/07/2008,129.17,732,0,0,0
04/07/2008,129.15,729,0,0,3
05/07/2008,129.12,725,0,0,0
06/07/2008,129.09,721,0,0,0
07/07/2008,129.05,715,0,0,0
08/07/2008,129.02,711,0,0,0
09/07/2008,128.98,706,0,0,0
10/07/2008,129.05,715,104,0,16
11/07/2008,129.02,711,0,0,0
12/07/2008,128.97,705,0,0,0
13/07/2008,128.93,699,0,0,0
14/07/2008,128.88,693,0,0,0
15/07/2008,128.84,687,0,0,0
16/07/2008,128.8,682,0,0,0
17/07/2008,128.76,677,0,0,0
18/07/2008,128.73,673,0,0,0
19/07/2008,128.79,681,93,0,40
20/07/2008,128.76,677,0,0,0
21/07/2008,128.73,673,0,0,0
22/07/2008,128.69,668,0,0,0
23/07/2008,128.65,662,0,0,0
24/07/2008,128.61,657,0,0,0
25/07/2008,128.58,653,0,0,2
26/07/2008,128.54,648,0,0,0
27/07/2008,128.51,644,0,0,9
28/07/2008,128.49,641,0,0,9
29/07/2008,128.52,645,46,0,10
30/07/2008,128.52,645,0,0,0
31/07/2008,128.5,643,0,0,0
01/08/2008,128.47,639,0,0,0
02/08/2008,128.43,633,0,0,0
03/08/2008,128.39,628,0,0,0
04/08/2008,128.36,624,0,0,3
05/08/2008,128.34,622,0,0,0
06/08/2008,128.32,619,0,0,0
07/08/2008,128.3,617,0,0,0
08/08/2008,128.28,614,0,0,0
09/08/2008,128.28,614,0,0,5
10/08/2008,128.27,613,0,0,0
11/08/2008,128.26,611,0,0,1
12/08/2008,128.24,609,0,0,0
13/08/2008,128.2,604,0,0,0
14/08/2008,128.16,598,0,0,0
15/08/2008,128.11,592,0,0,0
16/08/2008,128.06,586,0,0,0
17/08/2008,128.02,580,0,0,2
18/08/2008,128,578,0,0,30
19/08/2008,127.97,574,0,0,0
20/08/2008,128.05,584,116,0,98
21/08/2008,128.05,584,0,0,0
22/08/2008,128.03,582,0,0,0
23/08/2008,128,578,0,0,0
24/08/2008,127.96,573,0,0,0
25/08/2008,127.92,568,0,0,0
26/08/2008,127.88,563,0,0,0
27/08/2008,127.84,558,0,0,0
28/08/2008,127.8,553,0,0,0
29/08/2008,127.76,548,0,0,0
30/08/2008,127.72,543,0,0,0
31/08/2008,127.69,539,0,0,0
01/09/2008,127.7,540,12,0,17
02/09/2008,127.69,539,0,0,0
03/09/2008,127.67,536,0,0,0
04/09/2008,127.65,533,0,0,0
05/09/2008,127.63,531,0,0,0
06/09/2008,127.59,526,0,0,0
07/09/2008,127.56,523,0,0,0
08/09/2008,127.53,519,0,0,1
09/09/2008,127.5,515,0,0,0
10/09/2008,127.48,513,0,0,0
11/09/2008,127.46,510,0,0,0
12/09/2008,127.42,505,0,0,0
13/09/2008,127.39,502,0,0,0
14/09/2008,127.35,497,0,0,0
15/09/2008,127.39,502,58,0,15
16/09/2008,127.37,500,0,0,0
17/09/2008,127.34,496,0,0,0
18/09/2008,127.3,491,0,0,0
19/09/2008,127.28,489,0,0,0
20/09/2008,127.25,485,0,0,0
21/09/2008,127.31,493,93,0,10
22/09/2008,127.61,529,471,0,0
23/09/2008,128.03,582,631,0,0
24/09/2008,128.42,632,592,0,0
25/09/2008,128.85,689,660,0,9
26/09/2008,129.2,736,626,0,0
27/09/2008,129.55,783,655,0,0
28/09/2008,129.94,837,690,0,0
29/09/2008,130.3,888,695,0,0
30/09/2008,130.67,941,662,0,20
01/10/2008,131,989,667,0,0
02/10/2008,131.3,1033,669,0,0
03/10/2008,131.57,1074,694,0,1
04/10/2008,131.87,1122,690,0,6
05/10/2008,132.2,1177,686,0,7
06/10/2008,132.42,1215,669,0,0
07/10/2008,132.66,1257,599,0,0
08/10/2008,132.85,1292,540,0,0
09/10/2008,133.02,1323,530,0,0
10/10/2008,133.15,1348,514,0,0
11/10/2008,133.32,1381,509,0,0
12/10/2008,133.5,1416,525,0,2
13/10/2008,133.73,1462,561,0,8
14/10/2008,133.95,1508,605,0,5
15/10/2008,134.15,1550,652,0,1
16/10/2008,134.36,1595,624,0,8
17/10/2008,134.53,1633,599,0,1
18/10/2008,134.77,1687,625,0,25
19/10/2008,135,1739,666,0,1
20/10/2008,135.3,1810,822,0,28
21/10/2008,135.71,1908,1134,0,69
22/10/2008,135.92,1960,869,385,7
23/10/2008,136.15,2018,1056,385,77
24/10/2008,136.23,2039,648,385,0
25/10/2008,136.38,2077,962,480,11
26/10/2008,136.43,2090,630,480,0
27/10/2008,136.44,2093,539,480,0
28/10/2008,136.44,2093,597,589,0
29/10/2008,136.45,2095,614,636,0
30/10/2008,136.43,2090,580,636,0
31/10/2008,136.43,2090,636,636,0
01/11/2008,136.47,2100,672,636,0
02/11/2008,136.5,2108,728,636,0
03/11/2008,136.52,2113,717,636,0
04/11/2008,136.53,2116,680,636,0
05/11/2008,136.54,2119,675,636,0
06/11/2008,136.55,2121,645,636,0
07/11/2008,136.54,2119,670,700,0
08/11/2008,136.52,2113,629,700,0
09/11/2008,136.5,2108,653,700,0
10/11/2008,136.56,2124,651,700,0
11/11/2008,136.6,2134,816,700,6
12/11/2008,136.58,2129,617,700,0
13/11/2008,136.56,2124,623,700,0
14/11/2008,136.54,2119,648,700,0
15/11/2008,136.51,2111,611,700,0
16/11/2008,136.62,2137,1001,700,33
17/11/2008,136.57,2127,555,700,0
18/11/2008,136.53,2116,575,700,0
19/11/2008,136.45,2095,467,700,1
20/11/2008,136.4,2082,564,700,0
21/11/2008,136.41,2085,735,700,0
22/11/2008,136.53,2116,1089,730,31
23/11/2008,136.63,2142,1001,700,16
24/11/2008,136.68,2155,850,700,3
25/11/2008,136.71,2163,818,700,4
26/11/2008,136.9,2214,940,350,56
27/11/2008,137.48,2373,2190,350,97
28/11/2008,139.24,2898,7276,3602,162
29/11/2008,139.02,2829,13489,14288,64
30/11/2008,139.5,2982,3391,1420,22
01/12/2008,139.61,3018,2789,2372,7
02/12/2008,139.71,3051,2095,1713,14
03/12/2008,139.83,3093,486,0,0
04/12/2008,140,3231,1597,0,0
05/12/2008,140,3231,744,744,0
06/12/2008,140,3231,497,497,0
07/12/2008,140,3231,497,497,0
08/12/2008,140,3231,0,0,0
09/12/2008,140,3231,497,497,2
10/12/2008,140,3231,497,497,4
11/12/2008,140,3231,0,0,0
12/12/2008,140,3231,0,0,0
13/12/2008,140,3231,0,0,0
14/12/2008,140,3231,0,0,0
15/12/2008,140,3231,0,0,0
16/12/2008,140,3231,0,0,0
17/12/2008,140,3231,0,0,0
18/12/2008,140,3231,0,0,0
19/12/2008,140,3231,0,0,0
20/12/2008,140,3231,0,0,0
21/12/2008,140,3231,0,0,0
22/12/2008,140,3231,0,0,0
23/12/2008,139.99,3213,0,0,0
24/12/2008,139.98,3186,0,0,0
25/12/2008,139.97,3159,0,0,0
26/12/2008,139.96,3134,0,0,0
27/12/2008,139.92,3121,0,0,0
28/12/2008,139.88,3108,0,0,0
29/12/2008,139.85,3098,0,0,0
30/12/2008,139.81,3087,0,0,0
31/12/2008,139.77,3073,0,0,0
01/01/2009,139.73,3058,0,0,0
02/01/2009,139.69,3045,0,0,0
03/01/2009,139.65,3031,0,0,0
04/01/2009,139.62,3022,0,0,0
05/01/2009,139.59,3012,0,0,0
06/01/2009,139.55,2999,0,0,0
07/01/2009,139.52,2989,0,0,0
08/01/2009,139.5,2982,0,0,2
09/01/2009,139.49,2979,0,0,0
10/01/2009,139.48,2976,0,0,0
11/01/2009,139.47,2973,0,0,0
12/01/2009,139.44,2963,0,0,0
13/01/2009,139.41,2953,0,0,0
14/01/2009,139.38,2944,0,0,0
15/01/2009,139.35,2934,0,0,0
16/01/2009,139.31,2921,0,0,0
17/01/2009,139.31,2921,68,0,0
18/01/2009,139.32,2924,135,0,0
19/01/2009,139.32,2924,147,0,0
20/01/2009,139.31,2921,112,0,0
21/01/2009,139.3,2918,117,0,0
22/01/2009,139.31,2921,147,0,0
23/01/2009,139.32,2924,145,0,0
24/01/2009,139.34,2931,170,0,0
25/01/2009,139.35,2934,168,0,0
26/01/2009,139.35,2934,182,0,0
27/01/2009,139.38,2944,248,0,0
28/01/2009,139.43,2960,283,0,0
29/01/2009,139.47,2973,317,0,0
30/01/2009,139.53,2992,349,0,0
31/01/2009,139.6,3015,354,0,0
01/02/2009,139.63,3025,342,0,0
02/02/2009,139.67,3038,336,300,0
03/02/2009,139.63,3025,323,300,0
04/02/2009,139.62,3022,309,300,0
05/02/2009,139.6,3015,274,300,0
06/02/2009,139.56,3002,256,300,0
07/02/2009,139.51,2986,235,300,0
08/02/2009,139.44,2963,179,300,0
09/02/2009,139.4,2950,123,300,0
10/02/2009,139.3,2918,102,300,0
11/02/2009,139.25,2902,130,300,0
12/02/2009,139.2,2886,150,300,0
13/02/2009,139.14,2867,150,300,0
14/02/2009,139.1,2854,169,300,0
15/02/2009,139.05,2839,162,300,0
16/02/2009,139,2823,162,300,0
17/02/2009,138.94,2804,173,300,0
18/02/2009,138.9,2792,200,300,0
19/02/2009,138.87,2782,250,300,0
20/02/2009,138.83,2770,284,300,0
21/02/2009,138.8,2761,288,300,0
22/02/2009,138.8,2761,340,300,0
23/02/2009,138.8,2761,385,300,0
24/02/2009,138.82,2767,410,300,0
25/02/2009,138.83,2770,418,300,0
26/02/2009,138.85,2776,425,300,0
27/02/2009,138.88,2786,425,300,0
28/02/2009,138.9,2795,422,300,0
01/03/2009,138.92,2798,437,300,0
02/03/2009,138.91,2795,443,400,0
03/03/2009,138.89,2789,441,400,0
04/03/2009,138.92,2798,457,250,0
05/03/2009,138.95,2807,471,250,0
06/03/2009,138.98,2817,487,250,0
07/03/2009,139,2823,556,500,0
08/03/2009,139.05,2839,638,500,0
09/03/2009,139.05,2839,648,500,0
10/03/2009,139.06,2842,648,500,0
11/03/2009,139.1,2854,645,500,0
12/03/2009,139.12,2861,654,500,0
13/03/2009,139.15,2870,634,500,0
14/03/2009,139.17,2877,607,500,0
15/03/2009,139.19,2883,589,500,0
16/03/2009,139.19,2883,597,500,0
17/03/2009,139.2,2886,609,500,0
18/03/2009,139.21,2889,600,500,0
19/03/2009,139.22,2892,586,500,0
20/03/2009,139.23,2896,566,500,0
21/03/2009,139.24,2899,569,500,0
22/03/2009,139.25,2902,586,500,0
23/03/2009,139.26,2905,530,500,0
24/03/2009,139.25,2902,522,500,0
25/03/2009,139.25,2902,609,500,0
26/03/2009,139.25,2902,609,500,0
27/03/2009,139.28,2912,518,0,0
28/03/2009,139.29,2915,533,500,0
29/03/2009,139.28,2912,500,500,0
30/03/2009,139.26,2905,488,500,0
31/03/2009,139.24,2899,466,500,0
01/04/2009,139.2,2886,376,500,0
02/04/2009,139.11,2858,222,500,0
03/04/2009,138.96,2810,134,500,0
04/04/2009,138.81,2764,0,500,0
05/04/2009,138.68,2724,0,500,0
06/04/2009,138.57,2690,0,250,0
07/04/2009,138.49,2666,0,250,0
08/04/2009,138.4,2639,0,250,0
09/04/2009,138.31,2612,0,250,0
10/04/2009,138.22,2586,0,250,0
11/04/2009,138.13,2559,0,250,0
12/04/2009,138.05,2536,0,250,0
13/04/2009,137.96,2510,0,250,0
14/04/2009,137.87,2484,0,250,0
15/04/2009,137.78,2458,0,250,0
16/04/2009,137.69,2432,0,250,0
17/04/2009,137.59,2404,0,250,0
18/04/2009,137.56,2396,0,0,0
19/04/2009,137.54,2390,0,0,0
20/04/2009,137.52,2384,0,0,0
21/04/2009,137.5,2379,0,0,0
22/04/2009,137.48,2373,0,0,0
23/04/2009,137.46,2367,0,0,0
24/04/2009,137.43,2359,0,0,0
25/04/2009,137.4,2351,0,0,0
26/04/2009,137.37,2342,0,0,0
27/04/2009,137.33,2331,0,0,0
28/04/2009,137.29,2320,0,0,0
29/04/2009,137.25,2309,0,0,0
30/04/2009,137.21,2298,0,0,0
01/05/2009,137.17,2287,0,0,0
02/05/2009,137.13,2276,0,0,0
03/05/2009,137.09,2265,0,0,0
04/05/2009,137.05,2255,0,0,0
05/05/2009,137.01,2244,0,0,0
06/05/2009,136.97,2233,0,0,0
07/05/2009,136.93,2222,0,0,0
08/05/2009,136.89,2211,0,0,0
09/05/2009,136.85,2201,0,0,0
10/05/2009,136.81,2190,0,0,0
11/05/2009,136.77,2179,0,0,0
12/05/2009,136.74,2171,0,0,0
13/05/2009,136.71,2163,0,0,0
14/05/2009,136.68,2155,0,0,0
15/05/2009,136.64,2145,0,0,0
16/05/2009,136.6,2134,0,0,0
17/05/2009,136.57,2126,0,0,0
18/05/2009,136.53,2116,0,0,0
19/05/2009,136.5,2108,0,0,0
20/05/2009,136.47,2100,0,0,0
21/05/2009,136.43,2090,0,0,11
22/05/2009,136.41,2085,0,0,0
23/05/2009,136.38,2077,0,0,0
24/05/2009,136.35,2069,0,0,0
25/05/2009,136.32,2062,0,0,0
26/05/2009,136.28,2051,0,0,0
27/05/2009,136.24,2041,0,0,0
28/05/2009,136.21,2033,0,0,1
29/05/2009,136.18,2025,0,0,0
30/05/2009,136.14,2016,0,0,1
31/05/2009,136.1,2006,0,0,2
01/06/2009,136.08,2000,0,0,5
02/06/2009,136.05,1993,0,0,0
03/06/2009,136.02,1985,0,0,0
04/06/2009,135.99,1978,0,0,0
05/06/2009,135.97,1973,0,0,9
06/06/2009,135.94,1965,0,0,0
07/06/2009,135.9,1955,0,0,0
08/06/2009,135.86,1945,0,0,0
09/06/2009,135.83,1938,0,0,0
10/06/2009,135.79,1928,0,0,0
11/06/2009,135.75,1918,0,0,1
12/06/2009,135.72,1911,0,0,0
13/06/2009,135.68,1901,0,0,0
14/06/2009,135.65,1894,0,0,2
15/06/2009,135.62,1894,0,0,0
16/06/2009,135.59,1879,0,0,0
17/06/2009,135.56,1872,0,0,0
18/06/2009,135.54,1867,0,0,5
19/06/2009,135.51,1860,0,0,0
20/06/2009,135.48,1853,0,0,0
21/06/2009,135.45,1845,0,300,5
22/06/2009,135.34,1819,0,300,0
23/06/2009,135.23,1793,0,300,0
24/06/2009,135.11,1765,0,300,0
25/06/2009,134.99,1737,0,300,0
26/06/2009,134.87,1709,0,300,0
27/06/2009,134.75,1682,0,300,0
28/06/2009,134.62,1653,0,300,3
29/06/2009,134.49,1624,0,300,0
30/06/2009,134.36,1595,0,300,0
01/07/2009,134.23,1567,0,300,0
02/07/2009,134.1,1540,0,300,0
03/07/2009,133.97,1512,0,300,2
04/07/2009,133.83,1483,0,300,0
05/07/2009,133.7,1456,0,300,6
06/07/2009,133.56,1428,0,300,0
07/07/2009,133.41,1398,0,300,0
08/07/2009,133.26,1369,0,300,0
09/07/2009,133.12,1342,0,300,0
10/07/2009,132.97,1314,0,300,2
11/07/2009,132.82,1286,0,320,0
12/07/2009,132.66,1257,0,320,0
13/07/2009,132.49,1227,0,320,0
14/07/2009,132.32,1197,0,320,0
15/07/2009,132.14,1167,0,320,0
16/07/2009,131.95,1135,0,320,1
17/07/2009,131.76,1104,0,320,0
18/07/2009,131.57,1074,0,320,0
19/07/2009,131.36,1042,0,320,1
20/07/2009,131.16,1013,0,320,3
21/07/2009,130.96,983,0,320,0
22/07/2009,130.76,954,0,320,0
23/07/2009,130.56,925,0,320,0
24/07/2009,130.35,895,0,320,0
25/07/2009,130.14,865,0,320,0
26/07/2009,129.93,836,0,320,0
27/07/2009,129.72,807,0,320,0
28/07/2009,129.51,778,0,320,11
29/07/2009,129.34,755,54,320,18.6
30/07/2009,129.13,726,0,320,2
31/07/2009,129.12,722,274,320,46
01/08/2009,128.9,695,0,310,0.4
02/08/2009,128.69,668,0,310,0
03/08/2009,128.49,641,0,310,0
04/08/2009,128.27,613,0,310,0
05/08/2009,128.06,586,0,310,0
06/08/2009,127.84,558,0,310,2
07/08/2009,127.61,529,0,310,0
08/08/2009,127.37,500,0,310,0
09/08/2009,127.13,471,0,310,0
10/08/2009,126.88,443,0,310,0
11/08/2009,126.64,416,0,310,14
12/08/2009,126.4,389,0,299,0
13/08/2009,126.14,362,0,299,1.4
14/08/2009,125.91,338,0,279,0
15/08/2009,126.5,400,982,257,145
16/08/2009,126.25,373,0,299,0
17/08/2009,126.01,348,0,289,9
18/08/2009,125.78,325,0,269,11
19/08/2009,125.55,303,0,247,0
20/08/2009,125.32,281,0,247,0
21/08/2009,125.12,262,0,215,5
22/08/2009,124.92,244,0,195,0
23/08/2009,124.75,229,0,165,0
24/08/2009,124.57,214,0,165,0
25/08/2009,124.46,205,0,103,0
26/08/2009,124.31,193,0,103,0
27/08/2009,124.23,187,0,69,0.2
28/08/2009,124.14,180,0,59,0
29/08/2009,124.09,177,0,35,0
30/08/2009,124.07,175,0,25,4
31/08/2009,124.1,177,38,15,10
01/09/2009,124.14,180,50,15,18
02/09/2009,124.04,173,0,69,0
03/09/2009,124.01,171,0,15,0
04/09/2009,123.97,168,0,30,2.4
05/09/2009,123.93,165,0,30,2
06/09/2009,123.87,161,0,35,0
07/09/2009,123.81,157,0,35,0
08/09/2009,123.75,153,0,35,0
09/09/2009,123.69,149,0,35,0
10/09/2009,123.63,145,0,35,0
11/09/2009,123.56,141,0,35,0
12/09/2009,123.5,137,0,35,0
13/09/2009,123.43,133,0,35,0
14/09/2009,123.4,131,0,15,17
15/09/2009,123.36,129,0,15,0
16/09/2009,123.33,127,0,15,0
17/09/2009,123.29,125,0,15,1
18/09/2009,123.26,123,0,15,0
19/09/2009,123.24,122,0,15,0
20/09/2009,123.71,150,330,0,0
