level,storage,inflow,rainfall,outflow,next_storage,label
127.74,545.0,137.0,0.0,253.0,533.0,1
127.64,533.0,125.0,0.0,253.0,546.0,1
127.75,546.0,414.0,32.4,253.0,535.0,1
127.66,535.0,137.0,0.0,253.0,524.0,1
127.57,524.0,137.0,0.0,253.0,524.0,1
127.57,524.0,264.0,12.6,253.0,540.0,1
127.7,540.0,449.0,44.0,253.0,579.0,1
128.1,579.0,715.0,73.0,253.0,627.0,1
128.38,627.0,681.0,35.6,253.0,656.0,1
128.6,656.0,600.0,12.0,253.0,670.0,1
128.71,670.0,426.0,3.0,253.0,679.0,1
128.78,679.0,368.0,1.6,253.0,679.0,1
128.78,679.0,264.0,1.4,253.0,674.0,1
128.74,674.0,204.0,0.0,253.0,668.0,1
128.69,668.0,190.0,0.0,253.0,661.0,1
128.64,661.0,183.0,0.0,253.0,653.0,1
128.58,653.0,171.0,0.0,253.0,645.0,1
128.52,645.0,171.0,0.0,253.0,664.0,1
128.66,664.0,484.0,38.2,253.0,695.0,1
128.9,695.0,626.0,31.0,253.0,713.0,1
129.03,713.0,475.0,0.0,253.0,749.0,1
129.3,749.0,660.0,37.0,253.0,897.0,1
130.36,897.0,98.0,0.0,175.0,890.0,1
130.31,890.0,110.0,2.2,175.0,888.0,1
130.3,888.0,168.0,3.6,175.0,882.0,1
130.26,882.0,122.0,1.6,175.0,874.0,1
130.2,874.0,82.0,0.0,170.0,864.0,1
130.13,864.0,66.0,0.0,170.0,853.0,1
130.05,853.0,49.0,0.0,170.0,840.0,1
129.96,840.0,35.0,0.0,170.0,828.0,1
129.87,828.0,32.0,0.0,170.0,812.0,1
129.76,812.0,12.0,0.0,170.0,796.0,1
129.64,796.0,0.0,0.0,170.0,781.0,1
129.53,781.0,0.0,0.0,170.0,782.0,1
129.54,782.0,197.0,10.6,170.0,894.0,1
130.34,894.0,18.0,0.0,310.0,868.0,1
130.16,868.0,10.0,0.0,310.0,871.0,1
130.18,871.0,79.0,0.0,310.0,850.0,1
130.03,850.0,67.0,0.0,310.0,829.0,1
129.88,829.0,62.0,0.0,310.0,807.0,1
129.72,807.0,66.0,0.0,310.0,786.0,1
129.57,786.0,80.0,0.0,310.0,786.0,1
129.57,786.0,80.0,0.0,310.0,741.0,1
129.24,741.0,49.0,0.0,310.0,718.0,1
129.07,718.0,47.0,0.0,310.0,697.0,1
128.91,697.0,76.0,0.0,310.0,679.0,1
128.78,679.0,100.0,0.0,310.0,661.0,1
128.64,661.0,102.0,0.0,310.0,641.0,1
128.49,641.0,80.0,0.0,310.0,617.0,1
128.3,617.0,51.0,0.0,310.0,593.0,1
128.12,593.0,44.0,0.0,310.0,572.0,1
127.95,572.0,67.0,0.0,310.0,553.0,1
127.8,553.0,90.0,0.0,310.0,534.0,1
127.65,534.0,95.0,0.0,310.0,512.0,1
127.47,512.0,76.0,0.0,310.0,491.0,1
127.3,491.0,85.0,0.0,310.0,469.0,1
127.11,469.0,62.0,0.0,310.0,446.0,1
126.91,446.0,50.0,0.0,301.0,425.0,1
126.72,425.0,71.0,0.0,301.0,401.0,1
126.51,401.0,41.0,0.0,301.0,406.0,1
126.55,406.0,70.0,0.0,10.0,411.0,1
126.6,411.0,72.0,0.0,10.0,416.0,1
126.64,416.0,72.0,0.0,10.0,422.0,1
126.7,422.0,81.0,0.0,10.0,427.0,1
126.74,427.0,70.0,0.0,10.0,432.0,1
126.79,432.0,63.0,0.0,10.0,437.0,1
126.83,437.0,68.0,0.0,10.0,441.0,1
126.87,441.0,72.0,0.0,10.0,444.0,1
126.89,444.0,56.0,0.0,10.0,446.0,1
126.91,446.0,40.0,0.0,10.0,446.0,1
126.91,446.0,26.0,0.0,10.0,445.0,1
126.9,445.0,18.0,0.0,10.0,444.0,1
126.89,444.0,18.0,0.0,10.0,443.0,1
126.88,443.0,15.0,0.0,10.0,441.0,1
126.87,441.0,5.0,0.0,10.0,439.0,1
126.85,439.0,0.0,0.0,10.0,437.0,1
126.83,437.0,0.0,0.0,10.0,434.0,1
126.81,434.0,0.0,0.0,10.0,432.0,1
126.79,432.0,0.0,0.0,10.0,430.0,1
126.77,430.0,0.0,0.6,10.0,428.0,1
126.75,428.0,0.0,0.0,10.0,426.0,1
126.73,426.0,0.0,0.0,10.0,423.0,1
126.71,423.0,0.0,0.0,10.0,421.0,1
126.69,421.0,0.0,0.0,10.0,419.0,1
126.67,419.0,0.0,0.0,10.0,417.0,1
126.65,417.0,0.0,0.0,10.0,415.0,1
126.63,415.0,0.0,0.0,10.0,412.0,1
126.61,412.0,0.0,0.0,10.0,410.0,1
126.59,410.0,0.0,0.0,10.0,408.0,1
126.57,408.0,0.0,0.0,10.0,406.0,1
126.55,406.0,0.0,0.0,10.0,404.0,1
126.53,404.0,0.0,0.0,10.0,401.0,1
126.51,401.0,0.0,0.0,10.0,399.0,1
126.49,399.0,0.0,0.0,10.0,397.0,1
126.47,397.0,0.0,0.0,10.0,395.0,1
126.45,395.0,0.0,0.0,10.0,393.0,1
126.43,393.0,0.0,0.0,10.0,391.0,1
126.41,391.0,0.0,0.0,10.0,388.0,1
126.39,388.0,0.0,0.0,10.0,386.0,1
126.37,386.0,0.0,0.0,10.0,384.0,1
126.35,384.0,0.0,0.0,10.0,382.0,1
126.33,382.0,0.0,0.0,10.0,380.0,1
126.31,380.0,0.0,0.0,10.0,378.0,1
126.29,378.0,0.0,1.2,10.0,376.0,1
126.27,376.0,0.0,0.0,10.0,373.0,1
126.25,373.0,0.0,0.0,10.0,371.0,1
126.23,371.0,0.0,0.0,10.0,369.0,1
126.21,369.0,0.0,0.0,10.0,367.0,1
126.19,367.0,0.0,0.0,10.0,365.0,1
126.17,365.0,0.0,0.0,10.0,363.0,1
126.15,363.0,0.0,0.0,10.0,361.0,1
126.13,361.0,0.0,0.0,10.0,359.0,1
126.11,359.0,0.0,0.0,10.0,356.0,1
126.09,356.0,0.0,0.0,10.0,354.0,1
126.06,354.0,0.0,0.0,10.0,352.0,1
126.04,352.0,0.0,0.0,10.0,349.0,1
126.02,349.0,0.0,0.0,10.0,347.0,1
126.0,347.0,0.0,0.0,10.0,345.0,1
125.98,345.0,0.0,0.0,10.0,343.0,1
125.96,343.0,0.0,0.0,10.0,341.0,1
125.94,341.0,0.0,0.0,10.0,339.0,1
125.92,339.0,0.0,0.0,10.0,337.0,1
125.9,337.0,0.0,2.8,10.0,335.0,1
125.88,335.0,0.0,0.0,10.0,333.0,1
125.86,333.0,0.0,0.0,10.0,331.0,1
125.84,331.0,0.0,2.8,10.0,329.0,1
125.82,329.0,0.0,0.0,10.0,327.0,1
125.8,327.0,0.0,0.0,10.0,325.0,1
125.78,325.0,0.0,0.0,10.0,323.0,1
125.76,323.0,0.0,6.2,10.0,321.0,1
125.74,321.0,0.0,0.0,10.0,319.0,1
125.72,319.0,0.0,0.0,10.0,317.0,1
125.7,317.0,0.0,0.0,10.0,315.0,1
125.68,315.0,0.0,8.6,10.0,312.0,1
125.65,312.0,0.0,0.0,10.0,309.0,1
125.62,309.0,0.0,0.0,10.0,305.0,1
125.57,305.0,0.0,0.0,10.0,301.0,1
125.53,301.0,0.0,0.0,10.0,296.0,1
125.48,296.0,0.0,0.0,10.0,291.0,1
125.43,291.0,0.0,0.0,10.0,286.0,1
125.38,286.0,0.0,0.0,10.0,282.0,1
125.33,282.0,0.0,0.0,10.0,277.0,1
125.28,277.0,0.0,0.0,10.0,271.0,1
125.22,271.0,0.0,0.0,10.0,265.0,1
125.15,265.0,0.0,0.0,10.0,259.0,1
125.08,259.0,0.0,3.0,10.0,253.0,1
125.02,253.0,0.0,0.0,10.0,247.0,1
124.95,247.0,0.0,0.0,10.0,241.0,1
124.88,241.0,0.0,1.4,10.0,235.0,1
124.81,235.0,0.0,0.0,10.0,229.0,1
124.75,229.0,0.0,1.8,10.0,224.0,1
124.69,224.0,0.0,2.0,10.0,219.0,1
124.63,219.0,0.0,0.0,10.0,214.0,1
124.57,214.0,0.0,0.6,10.0,209.0,1
124.54,209.0,0.0,0.0,10.0,205.0,1
124.46,205.0,0.0,0.0,10.0,201.0,1
124.41,201.0,0.0,0.0,10.0,199.0,1
124.39,199.0,0.0,0.0,10.0,197.0,1
124.36,197.0,0.0,0.4,10.0,195.0,1
124.33,195.0,0.0,1.6,10.0,187.0,1
124.23,187.0,4.0,0.0,101.0,177.0,1
124.1,177.0,6.0,0.0,101.0,176.0,1
124.08,176.0,75.0,20.0,101.0,170.0,1
124.0,170.0,41.0,6.4,101.0,167.0,1
123.95,167.0,76.0,4.8,101.0,165.0,1
123.93,165.0,85.0,0.0,101.0,158.0,1
123.83,158.0,32.0,0.0,101.0,160.0,1
123.85,160.0,131.0,33.4,101.0,150.0,1
123.71,150.0,2.0,0.0,101.0,145.0,1
123.63,145.0,50.0,8.4,101.0,139.0,1
123.53,139.0,39.0,12.6,101.0,139.0,1
123.53,139.0,108.0,30.6,101.0,133.0,1
123.43,133.0,39.0,5.4,101.0,135.0,1
123.47,135.0,131.0,1.6,101.0,146.0,1
123.65,146.0,235.0,4.2,101.0,158.0,1
123.83,158.0,247.0,5.6,101.0,163.0,1
123.9,163.0,162.0,0.0,101.0,168.0,1
123.97,168.0,166.0,0.0,101.0,174.0,1
124.06,174.0,177.0,0.0,101.0,180.0,1
124.14,180.0,177.0,0.0,101.0,186.0,1
124.22,186.0,173.0,0.0,101.0,192.0,1
124.3,192.0,176.0,0.0,101.0,197.0,1
124.36,197.0,174.0,0.0,101.0,198.0,1
124.37,198.0,170.0,0.0,150.0,199.0,1
124.38,199.0,170.0,0.0,150.0,200.0,1
124.4,200.0,170.0,0.0,150.0,205.0,1
124.46,205.0,216.0,12.4,150.0,201.0,1
124.41,201.0,100.0,3.6,150.0,191.0,1
124.28,191.0,40.0,1.0,150.0,187.0,1
124.23,187.0,113.0,0.0,150.0,185.0,1
124.2,185.0,136.0,1.6,150.0,184.0,1
124.19,184.0,147.0,1.4,150.0,188.0,1
124.24,188.0,205.0,6.6,150.0,190.0,1
124.27,190.0,182.0,0.0,150.0,197.0,1
124.36,197.0,240.0,5.6,150.0,201.0,1
124.41,201.0,205.0,0.0,150.0,210.0,1
124.52,210.0,263.0,5.4,150.0,247.0,1
124.95,247.0,597.0,41.6,160.0,260.0,1
125.1,260.0,319.0,13.2,160.0,286.0,1
125.38,286.0,473.0,34.8,160.0,295.0,1
125.47,295.0,276.0,1.6,160.0,300.0,1
125.52,300.0,233.0,0.0,160.0,306.0,1
125.58,306.0,243.0,0.0,160.0,309.0,1
125.62,309.0,242.0,0.0,195.0,311.0,1
125.64,311.0,230.0,3.2,195.0,313.0,1
125.66,313.0,230.0,0.0,195.0,315.0,1
125.68,315.0,243.0,0.0,231.0,315.0,1
125.68,315.0,245.0,0.0,231.0,315.0,1
125.68,315.0,243.0,0.0,231.0,315.0,1
125.68,315.0,243.0,0.0,231.0,310.0,1
125.63,310.0,185.0,0.0,231.0,300.0,1
125.52,300.0,127.0,0.0,231.0,317.0,1
125.7,317.0,497.0,65.6,219.0,312.0,1
125.65,312.0,185.0,0.0,231.0,307.0,1
125.6,307.0,185.0,0.0,231.0,301.0,1
125.53,301.0,173.0,0.0,231.0,298.0,1
125.5,298.0,208.0,2.4,231.0,322.0,1
125.75,322.0,521.0,76.6,231.0,327.0,1
125.8,327.0,301.0,0.0,231.0,322.0,1
125.75,322.0,185.0,0.0,231.0,315.0,1
125.68,315.0,162.0,0.0,231.0,307.0,1
125.6,307.0,151.0,0.0,231.0,298.0,1
125.5,298.0,140.0,1.4,231.0,289.0,1
125.41,289.0,140.0,0.0,231.0,319.0,1
125.72,319.0,590.0,73.6,231.0,357.0,1
126.1,357.0,684.0,14.4,231.0,380.0,1
126.31,380.0,512.0,58.6,231.0,402.0,1
126.52,402.0,499.0,8.4,231.0,411.0,1
126.6,411.0,348.0,0.0,231.0,409.0,1
126.58,409.0,221.0,0.0,231.0,404.0,1
126.53,404.0,177.0,0.0,231.0,398.0,1
126.48,398.0,177.0,0.0,231.0,402.0,1
126.52,402.0,292.0,33.6,231.0,400.0,1
126.5,400.0,223.0,0.0,231.0,395.0,1
126.45,395.0,188.0,0.0,231.0,395.0,1
126.45,395.0,246.0,6.8,231.0,389.0,1
126.4,389.0,177.0,0.0,231.0,378.0,1
126.29,378.0,119.0,0.0,231.0,367.0,1
126.19,367.0,119.0,0.0,231.0,359.0,1
126.11,359.0,142.0,0.0,231.0,351.0,1
126.03,351.0,142.0,0.0,231.0,348.0,1
126.01,348.0,211.0,31.4,231.0,343.0,1
125.96,343.0,188.0,0.0,231.0,334.0,1
125.87,334.0,132.0,0.0,231.0,329.0,1
125.82,329.0,182.0,5.6,231.0,319.0,1
125.72,319.0,124.0,0.0,231.0,309.0,1
125.62,309.0,124.0,0.0,231.0,308.0,1
125.61,308.0,228.0,10.0,231.0,297.0,1
125.49,297.0,114.0,0.0,231.0,285.0,1
125.37,285.0,105.0,0.0,231.0,273.0,1
125.24,273.0,101.0,0.0,231.0,263.0,1
125.13,263.0,85.0,0.0,195.0,251.0,1
125.0,251.0,63.0,0.0,195.0,259.0,1
125.08,259.0,297.0,17.8,195.0,257.0,1
125.06,257.0,181.0,14.8,195.0,251.0,1
125.0,251.0,135.0,0.0,195.0,240.0,1
124.87,240.0,77.0,0.0,195.0,230.0,1
124.76,230.0,88.0,0.0,195.0,220.0,1
124.64,220.0,84.0,0.0,195.0,209.0,1
124.51,209.0,71.0,0.0,195.0,202.0,1
124.42,202.0,79.0,0.0,150.0,197.0,1
124.36,197.0,98.0,4.0,150.0,188.0,1
124.24,188.0,51.0,0.0,150.0,188.0,1
124.24,188.0,108.0,9.8,101.0,200.0,1
124.4,200.0,247.0,16.0,101.0,225.0,1
124.7,225.0,446.0,17.6,150.0,239.0,1
124.86,239.0,319.0,0.0,150.0,249.0,1
124.97,249.0,273.0,1.0,150.0,251.0,1
125.0,251.0,180.0,1.0,150.0,298.0,1
125.5,298.0,544.0,68.6,150.0,337.0,1
125.9,337.0,608.0,1.0,150.0,384.0,1
126.35,384.0,680.0,0.0,150.0,428.0,1
126.75,428.0,749.0,2.0,231.0,452.0,1
126.96,452.0,518.0,0.0,231.0,455.0,1
126.99,455.0,275.0,0.0,231.0,457.0,1
127.01,457.0,267.0,0.0,231.0,454.0,1
126.88,454.0,231.0,0.0,231.0,445.0,1
126.9,445.0,138.0,6.8,231.0,434.0,1
126.81,434.0,115.0,7.4,231.0,683.0,1
128.81,683.0,95.0,0.0,335.0,413.0,1
126.62,413.0,126.0,0.0,231.0,402.0,1
126.52,402.0,131.0,0.0,231.0,392.0,1
126.42,392.0,127.0,0.0,231.0,382.0,1
126.33,382.0,126.0,0.0,231.0,374.0,1
126.26,374.0,113.0,0.0,195.0,364.0,1
126.16,364.0,122.0,0.0,195.0,357.0,1
126.1,357.0,125.0,0.0,195.0,349.0,1
126.02,349.0,119.0,0.0,195.0,341.0,1
125.94,341.0,119.0,0.0,195.0,334.0,1
125.87,334.0,123.0,0.0,195.0,322.0,1
125.75,322.0,205.0,2.6,195.0,376.0,1
126.27,376.0,625.0,93.0,195.0,550.0,1
127.78,550.0,2258.0,10.8,231.0,653.0,1
128.58,653.0,1437.0,0.0,231.0,709.0,1
129.0,709.0,997.0,0.0,335.0,729.0,1
129.15,729.0,580.0,0.0,335.0,733.0,1
129.18,733.0,395.0,0.0,335.0,730.0,1
129.16,730.0,314.0,13.0,335.0,725.0,1
129.12,725.0,291.0,0.0,335.0,747.0,1
129.28,747.0,604.0,54.0,335.0,757.0,1
129.36,757.0,465.0,0.0,335.0,764.0,1
129.41,764.0,430.0,0.0,335.0,770.0,1
129.45,770.0,419.0,0.0,335.0,763.0,1
129.4,763.0,269.0,0.0,335.0,753.0,1
129.33,753.0,234.0,0.0,335.0,747.0,1
129.28,747.0,281.0,1.4,335.0,737.0,1
129.21,737.0,234.0,6.2,345.0,724.0,1
129.11,724.0,200.0,0.0,335.0,705.0,1
128.97,705.0,130.0,0.0,335.0,683.0,1
128.81,683.0,95.0,0.0,335.0,664.0,1
128.66,664.0,129.0,0.0,335.0,644.0,1
128.51,644.0,118.0,0.0,335.0,623.0,1
128.35,623.0,82.0,0.0,335.0,601.0,1
128.18,601.0,88.0,0.0,335.0,575.0,1
127.98,575.0,59.0,0.0,335.0,550.0,1
127.78,550.0,55.0,0.0,335.0,530.0,1
127.62,530.0,116.0,5.0,335.0,515.0,1
127.5,515.0,173.0,6.0,335.0,493.0,1
127.31,493.0,92.0,1.0,335.0,470.0,1
127.12,470.0,81.0,0.0,335.0,449.0,1
126.94,449.0,104.0,0.0,335.0,427.0,1
126.74,427.0,92.0,0.0,335.0,405.0,1
126.54,405.0,87.0,0.0,335.0,381.0,1
126.32,381.0,69.0,0.0,335.0,359.0,1
126.11,359.0,92.0,0.0,335.0,335.0,1
125.88,335.0,63.0,0.0,335.0,311.0,1
125.64,311.0,62.0,0.0,335.0,287.0,1
125.39,287.0,59.0,0.0,335.0,270.0,1
125.2,270.0,39.0,0.0,231.0,251.0,1
125.0,251.0,23.0,0.0,231.0,232.0,1
124.78,232.0,21.0,0.0,231.0,214.0,1
124.57,214.0,33.0,0.0,231.0,199.0,1
124.39,199.0,35.0,0.0,195.0,184.0,1
124.19,184.0,33.0,0.0,195.0,172.0,1
124.03,172.0,19.0,0.0,150.0,160.0,1
123.86,160.0,15.0,0.0,150.0,147.0,1
123.66,147.0,8.0,0.0,150.0,138.0,1
123.52,138.0,0.0,0.0,101.0,129.0,1
123.36,129.0,0.0,0.0,101.0,122.0,1
123.25,122.0,0.0,0.0,76.0,460.0,1
127.03,460.0,182.0,0.0,298.0,111.0,1
123.04,111.0,0.0,0.0,46.0,107.0,1
122.96,107.0,0.0,0.0,46.0,104.0,1
122.96,104.0,0.0,0.0,35.0,101.0,1
122.83,101.0,0.0,0.0,35.0,98.0,1
122.76,98.0,0.0,0.0,35.0,96.0,1
122.73,96.0,0.0,0.0,20.0,94.0,1
122.68,94.0,0.0,0.0,20.0,93.0,1
122.66,93.0,13.0,0.0,20.0,95.0,1
122.71,95.0,55.0,0.0,20.0,100.0,1
122.82,100.0,87.0,0.0,25.0,104.0,1
122.9,104.0,75.0,0.0,25.0,109.0,1
123.0,109.0,86.0,0.0,25.0,117.0,1
123.15,117.0,123.0,0.0,25.0,123.0,1
123.26,123.0,137.0,0.0,63.0,129.0,1
123.37,129.0,140.0,0.0,63.0,134.0,1
123.45,134.0,126.0,0.0,63.0,138.0,1
123.52,138.0,114.0,0.0,63.0,147.0,1
123.66,147.0,172.0,0.0,63.0,158.0,1
123.83,158.0,195.0,0.0,63.0,165.0,1
123.93,165.0,164.0,0.0,75.0,174.0,1
124.06,174.0,186.0,0.0,75.0,187.0,1
124.23,187.0,230.0,0.0,75.0,202.0,1
124.42,202.0,262.0,0.0,80.0,218.0,1
124.62,218.0,273.0,0.0,80.0,232.0,1
124.78,232.0,266.0,0.0,96.0,244.0,1
124.92,244.0,247.0,0.0,96.0,254.0,1
125.03,254.0,222.0,0.0,96.0,268.0,1
125.18,268.0,268.0,0.0,96.0,287.0,1
125.39,287.0,326.0,0.0,96.0,308.0,1
125.61,308.0,361.0,0.0,108.0,336.0,1
125.89,336.0,445.0,0.0,108.0,428.0,1
126.75,428.0,183.0,0.0,179.0,415.0,1
126.63,415.0,609.0,0.0,119.0,454.0,1
126.98,454.0,609.0,0.0,140.0,484.0,1
127.24,484.0,572.0,0.0,210.0,515.0,1
127.5,515.0,584.0,0.0,210.0,545.0,1
127.74,545.0,572.0,0.0,310.0,565.0,1
127.9,565.0,561.0,0.0,577.0,566.0,1
127.91,566.0,606.0,0.0,577.0,568.0,1
127.92,568.0,617.0,0.0,577.0,574.0,1
127.97,574.0,663.0,0.0,577.0,583.0,1
128.04,583.0,699.0,0.0,596.0,593.0,1
128.12,593.0,712.0,0.0,596.0,598.0,1
128.16,598.0,660.0,4.0,596.0,598.0,1
128.16,598.0,596.0,0.0,596.0,592.0,1
128.11,592.0,527.0,0.0,596.0,586.0,1
128.06,586.0,502.0,0.0,596.0,580.0,1
128.02,580.0,509.0,0.0,596.0,575.0,1
127.98,575.0,517.0,0.0,596.0,570.0,1
127.94,570.0,516.0,0.0,596.0,559.0,1
127.85,559.0,467.0,0.0,594.0,549.0,1
127.77,549.0,476.0,0.0,594.0,540.0,1
127.7,540.0,490.0,0.0,584.0,533.0,1
127.64,533.0,513.0,0.0,594.0,526.0,1
127.59,526.0,517.0,0.0,594.0,515.0,1
127.5,515.0,468.0,0.0,595.0,506.0,1
127.42,506.0,491.0,0.0,595.0,506.0,1
127.42,506.0,492.0,0.0,592.0,506.0,1
127.42,506.0,388.0,0.0,388.0,506.0,1
127.42,506.0,198.0,0.0,198.0,496.0,1
127.34,496.0,82.0,0.0,198.0,483.0,1
127.23,483.0,30.0,0.0,198.0,468.0,1
127.1,468.0,22.0,0.0,198.0,452.0,1
126.96,452.0,8.0,0.0,198.0,433.0,1
126.8,433.0,0.0,0.0,434.0,396.0,1
126.46,396.0,0.0,0.0,434.0,366.0,1
126.18,366.0,0.0,0.0,347.0,342.0,1
125.95,342.0,0.0,0.0,278.0,318.0,1
125.71,318.0,0.0,0.0,275.0,290.0,1
125.42,290.0,0.0,0.0,324.0,270.0,1
125.2,270.0,0.0,0.0,231.0,251.0,1
125.0,251.0,0.0,0.0,220.0,232.0,1
124.78,232.0,0.0,0.0,217.0,213.0,1
124.56,213.0,0.0,0.0,216.0,194.0,1
124.32,194.0,0.0,0.0,216.0,175.0,1
124.07,175.0,0.0,0.0,216.0,0.0,1
0.0,0.0,0.0,0.0,0.0,141.0,1
123.56,141.0,0.0,0.0,185.0,128.0,1
123.34,128.0,0.0,0.0,150.0,122.0,1
123.24,122.0,0.0,0.0,69.0,116.0,1
123.13,116.0,0.0,0.0,69.0,110.0,1
123.01,110.0,0.0,0.0,69.0,104.0,1
122.89,104.0,0.0,0.0,66.0,100.0,1
122.8,100.0,0.0,0.0,46.0,96.0,1
122.72,96.0,0.0,0.0,46.0,93.0,1
122.65,93.0,12.0,0.0,46.0,100.0,1
122.8,100.0,122.0,0.0,87.0,106.0,1
122.94,106.0,153.0,0.0,87.0,114.0,1
123.1,114.0,180.0,0.0,87.0,125.0,1
123.3,125.0,214.0,0.0,87.0,137.0,1
123.5,137.0,230.0,0.0,91.0,150.0,1
123.71,150.0,242.0,0.0,91.0,163.0,1
123.9,163.0,241.0,0.0,91.0,177.0,1
124.1,177.0,258.0,0.0,91.0,195.0,1
124.33,195.0,297.0,0.0,94.0,212.0,1
124.55,212.0,291.0,0.0,94.0,234.0,1
124.8,234.0,349.0,0.0,94.0,235.0,1
124.81,235.0,375.0,0.0,361.0,236.0,1
124.82,236.0,369.0,0.0,361.0,232.0,1
124.78,232.0,319.0,0.0,361.0,227.0,1
124.72,227.0,298.0,0.0,361.0,223.0,1
124.63,223.0,316.0,0.0,326.0,220.0,1
124.64,220.0,323.0,0.0,326.0,220.0,1
124.64,220.0,340.0,0.0,326.0,225.0,1
124.7,225.0,402.0,0.0,326.0,230.0,1
124.76,230.0,398.0,0.0,326.0,234.0,1
124.8,234.0,387.0,0.0,326.0,242.0,1
124.89,242.0,433.0,0.0,326.0,261.0,1
125.11,261.0,500.0,0.0,168.0,264.0,1
125.14,264.0,489.0,0.0,415.0,268.0,1
125.18,268.0,487.0,0.0,415.0,268.0,1
125.18,268.0,440.0,0.0,415.0,270.0,1
125.2,270.0,440.0,0.0,382.0,277.0,1
125.28,277.0,410.0,0.0,312.0,286.0,1
125.38,286.0,445.0,0.0,324.0,294.0,1
125.46,294.0,422.0,0.0,322.0,300.0,1
125.52,300.0,398.0,0.0,312.0,307.0,1
125.59,307.0,356.0,0.0,254.0,316.0,1
125.59,316.0,340.0,0.0,219.0,338.0,1
125.91,338.0,486.0,15.6,219.0,348.0,1
126.01,348.0,352.0,0.0,219.0,364.0,1
126.16,364.0,420.0,0.0,219.0,386.0,1
126.37,386.0,526.0,12.0,250.0,401.0,1
126.51,401.0,440.0,0.0,250.0,409.0,1
126.58,409.0,459.0,0.0,350.0,415.0,1
126.63,415.0,441.0,0.0,350.0,422.0,1
126.7,422.0,448.0,0.0,350.0,425.0,1
126.72,425.0,402.0,0.0,350.0,423.0,1
126.71,423.0,344.0,0.0,350.0,426.0,1
126.73,426.0,402.0,0.0,350.0,430.0,1
126.77,430.0,410.0,0.0,340.0,433.0,1
126.8,433.0,398.0,0.0,350.0,433.0,1
126.8,433.0,367.0,0.0,350.0,432.0,1
126.79,432.0,353.0,0.0,350.0,436.0,1
126.82,436.0,327.0,0.0,270.0,444.0,1
126.89,444.0,380.0,0.0,270.0,453.0,1
126.97,453.0,391.0,0.0,270.0,453.0,1
126.97,453.0,377.0,0.0,360.0,455.0,1
126.99,455.0,352.0,3.2,312.0,454.0,1
126.98,454.0,317.0,0.0,312.0,454.0,1
126.98,454.0,329.0,0.0,312.0,451.0,1
126.95,451.0,312.0,0.0,312.0,446.0,1
126.91,446.0,315.0,0.0,298.0,440.0,1
126.86,440.0,282.0,0.0,334.0,427.0,1
126.74,427.0,198.0,0.0,334.0,427.0,1
126.74,427.0,196.0,0.0,179.0,429.0,1
126.76,429.0,219.0,0.0,179.0,428.0,1
126.75,428.0,183.0,0.0,179.0,423.0,1
126.71,423.0,138.0,21.2,179.0,413.0,1
126.62,413.0,40.0,2.6,139.0,407.0,1
126.56,407.0,87.0,44.6,139.0,395.0,1
126.45,395.0,0.0,0.0,122.0,383.0,1
126.34,383.0,0.0,0.0,122.0,366.0,1
126.18,366.0,0.0,0.0,179.0,353.0,1
126.05,353.0,46.0,12.0,179.0,336.0,1
125.89,336.0,0.0,11.6,179.0,317.0,1
125.7,317.0,0.0,0.0,179.0,295.0,1
125.47,295.0,0.0,0.0,179.0,275.0,1
125.26,275.0,0.0,0.0,179.0,255.0,1
125.04,255.0,0.0,0.0,179.0,238.0,1
124.85,238.0,0.0,0.0,179.0,226.0,1
124.71,226.0,0.0,0.0,125.0,213.0,1
124.56,213.0,0.0,0.0,125.0,199.0,1
124.38,199.0,0.0,0.0,125.0,185.0,1
124.2,185.0,0.0,0.0,125.0,170.0,1
124.0,170.0,0.0,0.0,125.0,158.0,1
123.83,158.0,0.0,2.4,125.0,149.0,1
123.69,149.0,0.0,3.6,100.0,140.0,1
123.55,140.0,0.0,0.0,100.0,131.0,1
123.4,131.0,0.0,0.0,100.0,126.0,1
123.31,126.0,0.0,0.0,50.0,121.0,1
123.23,121.0,0.0,0.0,50.0,116.0,1
123.13,116.0,0.0,0.0,50.0,112.0,1
123.06,112.0,0.0,0.0,46.0,109.0,1
122.99,109.0,0.0,0.0,35.0,106.0,1
122.93,106.0,0.0,16.0,35.0,105.0,1
122.91,105.0,0.0,0.0,14.0,104.0,1
122.89,104.0,0.0,0.0,14.0,103.0,1
122.87,103.0,0.0,0.0,14.0,102.0,1
122.85,102.0,0.0,0.0,14.0,100.0,1
122.8,100.0,0.0,0.0,14.0,114.0,1
123.1,114.0,207.0,67.0,45.0,115.0,1
123.12,115.0,58.0,4.4,45.0,112.0,1
123.05,112.0,0.0,1.2,34.0,109.0,1
123.0,109.0,0.0,0.0,34.0,106.0,1
122.94,106.0,0.0,22.0,34.0,106.0,1
122.94,106.0,17.0,18.0,17.0,104.0,1
122.89,104.0,0.0,0.0,14.0,103.0,1
122.87,103.0,0.0,0.0,14.0,102.0,1
122.85,102.0,0.0,0.0,14.0,101.0,1
122.83,101.0,0.0,0.0,14.0,100.0,1
122.81,100.0,0.0,0.0,14.0,98.0,1
122.76,98.0,0.0,0.0,14.0,97.0,1
122.74,97.0,0.0,0.0,14.0,96.0,1
122.72,96.0,0.0,0.0,14.0,95.0,1
122.69,95.0,0.0,0.0,14.0,94.0,1
